Case ID,Case Date,Day,Week,Cases,Events
7092,20/05/2012,958,136,1,1
7045,21/05/2012,959,136,1,1
7094,21/05/2012,959,136,1,1
7467,21/05/2012,959,136,1,1
7060,21/05/2012,959,136,1,1
7098,22/05/2012,960,137,1,1
7096,22/05/2012,960,137,1,1
7123,24/05/2012,962,137,1,1
7100,24/05/2012,962,137,1,1
7099,24/05/2012,962,137,1,1
6861,25/05/2012,963,137,1,1
8029,25/05/2012,963,137,1,1
7116,25/05/2012,963,137,1,1
7610,26/05/2012,964,137,1,1
8173,28/05/2012,966,137,1,1
7111,28/05/2012,966,137,1,1
8030,29/05/2012,967,138,1,1
7841,30/05/2012,968,138,1,1
7611,30/05/2012,968,138,1,1
8032,31/05/2012,969,138,1,1
8189,31/05/2012,969,138,1,1
7436,31/05/2012,969,138,1,1
7612,1/06/2012,970,138,2,1
8174,1/06/2012,970,138,1,1
7197,1/06/2012,970,138,1,1
7132,2/06/2012,971,138,1,1
7198,4/06/2012,973,138,6,1
9022,6/06/2012,975,139,1,1
7923,8/06/2012,977,139,1,1
7444,9/06/2012,978,139,1,1
10953,11/06/2012,980,139,1,1
8176,12/06/2012,981,140,1,1
7443,14/06/2012,983,140,1,1
7445,16/06/2012,985,140,1,1
7572,17/06/2012,986,140,1,1
7834,18/06/2012,987,140,2,1
8191,18/06/2012,987,140,1,1
7440,18/06/2012,987,140,1,1
7613,18/06/2012,987,140,1,1
8494,18/06/2012,987,140,1,1
7442,19/06/2012,988,141,1,1
7573,19/06/2012,988,141,1,1
7615,20/06/2012,989,141,1,1
7835,21/06/2012,990,141,2,1
8125,21/06/2012,990,141,1,1
7210,23/06/2012,992,141,1,1
7617,23/06/2012,992,141,1,1
8522,23/06/2012,992,141,1,1
8165,24/06/2012,993,141,1,1
7565,24/06/2012,993,141,1,1
7616,26/06/2012,995,142,1,1
7524,28/06/2012,997,142,1,1
8270,29/06/2012,998,142,1,1
8271,29/06/2012,998,142,1,1
8272,29/06/2012,998,142,1,1
7842,30/06/2012,999,142,1,1
7587,2/07/2012,1001,142,3,1
8178,5/07/2012,1004,143,1,1
7820,6/07/2012,1005,143,5,1
7852,9/07/2012,1008,143,1,1
8623,11/07/2012,1010,144,1,1
7673,11/07/2012,1010,144,1,1
7847,13/07/2012,1012,144,10,1
8269,13/07/2012,1012,144,1,1
7890,18/07/2012,1017,145,1,1
7756,19/07/2012,1018,145,1,1
7891,19/07/2012,1018,145,1,1
11784,19/07/2012,1018,145,1,1
9716,19/07/2012,1018,145,1,1
8058,20/07/2012,1019,145,1,1
8059,21/07/2012,1020,145,2,1
8267,24/07/2012,1023,146,1,1
8160,24/07/2012,1023,146,1,1
8268,24/07/2012,1023,146,1,1
8193,24/07/2012,1023,146,1,1
8162,26/07/2012,1025,146,1,1
8523,28/07/2012,1027,146,1,1
7821,28/07/2012,1027,146,1,1
7934,29/07/2012,1028,146,1,1
8266,30/07/2012,1029,146,1,1
7823,30/07/2012,1029,146,1,1
7826,30/07/2012,1029,146,1,1
7908,31/07/2012,1030,147,2,1
7833,1/08/2012,1031,147,12,1
9024,1/08/2012,1031,147,1,1
7846,2/08/2012,1032,147,1,1
9025,3/08/2012,1033,147,1,1
11068,6/08/2012,1036,147,1,1
8352,8/08/2012,1038,148,1,1
8179,9/08/2012,1039,148,1,1
8984,11/08/2012,1041,148,1,1
10018,11/08/2012,1041,148,1,1
9026,13/08/2012,1043,148,1,1
8579,16/08/2012,1046,149,1,1
10942,17/08/2012,1047,149,1,1
8263,18/08/2012,1048,149,1,1
8262,18/08/2012,1048,149,1,1
8258,21/08/2012,1051,150,1,1
8261,23/08/2012,1053,150,1,1
8443,23/08/2012,1053,150,1,1
9587,23/08/2012,1053,150,1,1
10016,25/08/2012,1055,150,1,1
10004,25/08/2012,1055,150,1,1
9588,26/08/2012,1056,150,1,1
8447,26/08/2012,1056,150,1,1
9027,28/08/2012,1058,151,1,1
8393,31/08/2012,1061,151,1,1
8787,1/09/2012,1062,151,1,1
9624,2/09/2012,1063,151,1,1
10015,5/09/2012,1066,152,1,1
9028,5/09/2012,1066,152,1,1
8985,6/09/2012,1067,152,1,1
9247,6/09/2012,1067,152,1,1
9539,9/09/2012,1070,152,1,1
8525,10/09/2012,1071,152,1,1
9590,11/09/2012,1072,153,1,1
8620,11/09/2012,1072,153,1,1
8763,12/09/2012,1073,153,3,1
8762,12/09/2012,1073,153,1,1
8765,13/09/2012,1074,153,3,1
8767,14/09/2012,1075,153,1,1
8662,17/09/2012,1078,153,1,1
19016,18/09/2012,1079,154,1,1
8621,19/09/2012,1080,154,1,1
10006,19/09/2012,1080,154,1,1
10007,19/09/2012,1080,154,1,1
9036,20/09/2012,1081,154,1,1
8766,22/09/2012,1083,154,1,1
10014,23/09/2012,1084,154,1,1
10013,24/09/2012,1085,154,1,1
8816,24/09/2012,1085,154,1,1
8764,24/09/2012,1085,154,1,1
9816,25/09/2012,1086,155,1,1
9469,26/09/2012,1087,155,1,1
8817,28/09/2012,1089,155,1,1
10945,29/09/2012,1090,155,2,1
10012,29/09/2012,1090,155,1,1
9821,29/09/2012,1090,155,1,1
9626,30/09/2012,1091,155,1,1
8814,30/09/2012,1091,155,1,1
10954,1/10/2012,1092,155,1,1
10102,1/10/2012,1092,155,1,1
9234,2/10/2012,1093,156,1,1
9988,2/10/2012,1093,156,1,1
9236,4/10/2012,1095,156,1,1
9822,5/10/2012,1096,156,1,1
10103,6/10/2012,1097,156,1,1
9968,7/10/2012,1098,156,1,1
9622,8/10/2012,1099,156,1,1
10099,8/10/2012,1099,156,1,1
10100,8/10/2012,1099,156,1,1
9470,9/10/2012,1100,157,1,1
9966,9/10/2012,1100,157,1,1
10205,10/10/2012,1101,157,5,1
9965,10/10/2012,1101,157,1,1
9353,10/10/2012,1101,157,1,1
9623,10/10/2012,1101,157,1,1
9354,10/10/2012,1101,157,1,1
9355,11/10/2012,1102,157,1,1
9004,11/10/2012,1102,157,1,1
9038,12/10/2012,1103,157,1,1
9030,12/10/2012,1103,157,1,1
9029,12/10/2012,1103,157,1,1
9034,12/10/2012,1103,157,1,1
10852,13/10/2012,1104,157,5,1
9338,14/10/2012,1105,157,1,1
9964,15/10/2012,1106,157,1,1
9356,15/10/2012,1106,157,1,1
9246,17/10/2012,1108,158,1,1
9339,17/10/2012,1108,158,1,1
9245,18/10/2012,1109,158,1,1
9357,19/10/2012,1110,158,1,1
9963,20/10/2012,1111,158,1,1
10105,20/10/2012,1111,158,1,1
9957,22/10/2012,1113,158,1,1
9956,22/10/2012,1113,158,1,1
9527,23/10/2012,1114,159,1,1
10970,23/10/2012,1114,159,1,1
9546,23/10/2012,1114,159,1,1
10853,23/10/2012,1114,159,1,1
10020,23/10/2012,1114,159,1,1
11825,24/10/2012,1115,159,1,1
9528,25/10/2012,1116,159,1,1
10023,26/10/2012,1117,159,1,1
12550,26/10/2012,1117,159,1,1
10854,26/10/2012,1117,159,1,1
9471,26/10/2012,1117,159,1,1
10106,26/10/2012,1117,159,1,1
9535,26/10/2012,1117,159,1,1
10024,28/10/2012,1119,159,1,1
10025,28/10/2012,1119,159,1,1
11824,29/10/2012,1120,159,1,1
9628,29/10/2012,1120,159,1,1
9537,29/10/2012,1120,159,1,1
9490,29/10/2012,1120,159,1,1
9529,30/10/2012,1121,160,4,1
9536,30/10/2012,1121,160,1,1
9627,31/10/2012,1122,160,1,1
9955,31/10/2012,1122,160,1,1
10011,1/11/2012,1123,160,1,1
9823,1/11/2012,1123,160,1,1
10082,2/11/2012,1124,160,1,1
10081,2/11/2012,1124,160,1,1
9824,3/11/2012,1125,160,1,1
10240,4/11/2012,1126,160,1,1
10251,4/11/2012,1126,160,1,1
10244,5/11/2012,1127,160,1,1
10010,5/11/2012,1127,160,1,1
9868,5/11/2012,1127,160,1,1
10083,5/11/2012,1127,160,1,1
9853,5/11/2012,1127,160,1,1
10009,6/11/2012,1128,161,1,1
9765,6/11/2012,1128,161,1,1
11121,6/11/2012,1128,161,1,1
12166,7/11/2012,1129,161,1,1
9858,7/11/2012,1129,161,1,1
9973,8/11/2012,1130,161,1,1
9815,8/11/2012,1130,161,1,1
9860,9/11/2012,1131,161,1,1
9859,9/11/2012,1131,161,1,1
10008,9/11/2012,1131,161,1,1
10501,10/11/2012,1132,161,1,1
9834,10/11/2012,1132,161,1,1
11823,11/11/2012,1133,161,1,1
10086,11/11/2012,1133,161,1,1
9833,11/11/2012,1133,161,1,1
10248,11/11/2012,1133,161,1,1
10087,11/11/2012,1133,161,1,1
9994,11/11/2012,1133,161,1,1
9869,12/11/2012,1134,161,1,1
9996,12/11/2012,1134,161,1,1
9962,12/11/2012,1134,161,1,1
9997,12/11/2012,1134,161,1,1
10089,12/11/2012,1134,161,1,1
10088,12/11/2012,1134,161,1,1
9855,13/11/2012,1135,162,1,1
10689,13/11/2012,1135,162,1,1
9998,13/11/2012,1135,162,1,1
9927,13/11/2012,1135,162,1,1
9999,14/11/2012,1136,162,1,1
11119,14/11/2012,1136,162,1,1
10203,14/11/2012,1136,162,1,1
10091,14/11/2012,1136,162,1,1
10002,15/11/2012,1137,162,1,1
10092,16/11/2012,1138,162,1,1
10855,17/11/2012,1139,162,3,1
10028,17/11/2012,1139,162,1,1
10685,17/11/2012,1139,162,1,1
9928,17/11/2012,1139,162,1,1
10031,19/11/2012,1141,162,8,1
10026,19/11/2012,1141,162,1,1
9929,19/11/2012,1141,162,1,1
10686,19/11/2012,1141,162,1,1
9926,19/11/2012,1141,162,1,1
9967,20/11/2012,1142,163,1,1
10688,20/11/2012,1142,163,1,1
10687,20/11/2012,1142,163,1,1
10033,20/11/2012,1142,163,1,1
11827,21/11/2012,1143,163,1,1
10529,21/11/2012,1143,163,1,1
13247,21/11/2012,1143,163,1,1
10034,22/11/2012,1144,163,8,1
11118,22/11/2012,1144,163,1,1
13248,22/11/2012,1144,163,1,1
10021,22/11/2012,1144,163,1,1
10645,22/11/2012,1144,163,1,1
10644,22/11/2012,1144,163,1,1
11826,24/11/2012,1146,163,1,1
10856,24/11/2012,1146,163,1,1
10245,24/11/2012,1146,163,1,1
10044,25/11/2012,1147,163,1,1
10647,25/11/2012,1147,163,1,1
13250,26/11/2012,1148,163,1,1
10080,26/11/2012,1148,163,1,1
10047,26/11/2012,1148,163,1,1
10095,26/11/2012,1148,163,1,1
10530,26/11/2012,1148,163,1,1
10206,26/11/2012,1148,163,1,1
10664,26/11/2012,1148,163,1,1
10663,26/11/2012,1148,163,1,1
10079,26/11/2012,1148,163,1,1
13249,26/11/2012,1148,163,1,1
10502,27/11/2012,1149,164,1,1
13251,28/11/2012,1150,164,1,1
10094,28/11/2012,1150,164,1,1
10093,28/11/2012,1150,164,1,1
10090,28/11/2012,1150,164,1,1
10101,28/11/2012,1150,164,1,1
12118,29/11/2012,1151,164,1,1
10533,29/11/2012,1151,164,1,1
10243,29/11/2012,1151,164,1,1
10202,30/11/2012,1152,164,1,1
10208,1/12/2012,1153,164,1,1
13254,2/12/2012,1154,164,1,1
10164,2/12/2012,1154,164,1,1
13253,2/12/2012,1154,164,1,1
13255,3/12/2012,1155,164,1,1
10531,3/12/2012,1155,164,1,1
10536,4/12/2012,1156,165,1,1
10649,4/12/2012,1156,165,1,1
10648,4/12/2012,1156,165,1,1
10503,4/12/2012,1156,165,1,1
10651,6/12/2012,1158,165,1,1
10739,6/12/2012,1158,165,1,1
10504,6/12/2012,1158,165,1,1
11117,7/12/2012,1159,165,1,1
11499,7/12/2012,1159,165,1,1
10935,8/12/2012,1160,165,1,1
10652,8/12/2012,1160,165,1,1
10506,9/12/2012,1161,165,1,1
10532,10/12/2012,1162,165,1,1
10568,10/12/2012,1162,165,1,1
13256,11/12/2012,1163,166,1,1
12047,12/12/2012,1164,166,1,1
13257,12/12/2012,1164,166,1,1
10654,13/12/2012,1165,166,1,1
11956,13/12/2012,1165,166,1,1
13258,14/12/2012,1166,166,1,1
10716,14/12/2012,1166,166,1,1
11318,15/12/2012,1167,166,1,1
10655,15/12/2012,1167,166,1,1
10656,16/12/2012,1168,166,1,1
10859,17/12/2012,1169,166,5,1
10657,17/12/2012,1169,166,1,1
11329,18/12/2012,1170,167,1,1
10703,18/12/2012,1170,167,1,1
11330,20/12/2012,1172,167,1,1
11390,20/12/2012,1172,167,1,1
10658,20/12/2012,1172,167,1,1
10748,21/12/2012,1173,167,10,1
14337,21/12/2012,1173,167,1,1
13259,26/12/2012,1178,168,1,1
10956,26/12/2012,1178,168,1,1
10671,27/12/2012,1179,168,1,1
13260,27/12/2012,1179,168,1,1
11399,27/12/2012,1179,168,1,1
11388,29/12/2012,1181,168,1,1
11386,29/12/2012,1181,168,1,1
13261,30/12/2012,1182,168,1,1
11332,31/12/2012,1183,168,6,1
11331,31/12/2012,1183,168,6,1
13262,31/12/2012,1183,168,1,1
10741,2/01/2013,1185,169,6,1
10705,3/01/2013,1186,169,1,1
10740,5/01/2013,1188,169,4,1
10749,6/01/2013,1189,169,1,1
11384,7/01/2013,1190,169,1,1
11398,8/01/2013,1191,170,1,1
11957,9/01/2013,1192,170,1,1
11396,11/01/2013,1194,170,1,1
10896,15/01/2013,1198,171,1,1
11385,15/01/2013,1198,171,1,1
11328,15/01/2013,1198,171,1,1
13183,17/01/2013,1200,171,1,1
10933,18/01/2013,1201,171,1,1
10934,18/01/2013,1201,171,1,1
10901,18/01/2013,1201,171,1,1
10897,19/01/2013,1202,171,1,1
11394,21/01/2013,1204,171,1,1
10937,22/01/2013,1205,172,1,1
10938,23/01/2013,1206,172,1,1
11199,24/01/2013,1207,172,1,1
10936,24/01/2013,1207,172,1,1
11241,25/01/2013,1208,172,1,1
11321,26/01/2013,1209,172,1,1
11392,28/01/2013,1211,172,1,1
10960,29/01/2013,1212,173,2,1
11458,29/01/2013,1212,173,1,1
11397,29/01/2013,1212,173,1,1
11063,7/02/2013,1221,174,1,1
11393,9/02/2013,1223,174,1,1
11378,11/02/2013,1225,174,1,1
10989,11/02/2013,1225,174,1,1
11564,11/02/2013,1225,174,1,1
11380,18/02/2013,1232,175,1,1
11379,18/02/2013,1232,175,1,1
11938,21/02/2013,1235,176,1,1
11930,22/02/2013,1236,176,1,1
11381,23/02/2013,1237,176,1,1
12136,23/02/2013,1237,176,1,1
11421,26/02/2013,1240,177,3,1
11565,26/02/2013,1240,177,2,1
11423,27/02/2013,1241,177,1,1
11424,28/02/2013,1242,177,1,1
11712,3/03/2013,1245,177,1,1
11450,5/03/2013,1247,178,1,1
15783,6/03/2013,1248,178,1,1
11482,7/03/2013,1249,178,1,1
11792,10/03/2013,1252,178,1,1
11480,12/03/2013,1254,179,1,1
12117,14/03/2013,1256,179,1,1
11485,15/03/2013,1257,179,2,1
11567,15/03/2013,1257,179,1,1
11568,15/03/2013,1257,179,1,1
11793,15/03/2013,1257,179,1,1
11486,15/03/2013,1257,179,1,1
12048,17/03/2013,1259,179,1,1
11541,21/03/2013,1263,180,1,1
15710,21/03/2013,1263,180,1,1
11794,21/03/2013,1263,180,1,1
11506,22/03/2013,1264,180,1,1
11507,22/03/2013,1264,180,1,1
12142,23/03/2013,1265,180,1,1
11538,23/03/2013,1265,180,1,1
13970,23/03/2013,1265,180,1,1
11713,24/03/2013,1266,180,1,1
12137,24/03/2013,1266,180,1,1
11519,25/03/2013,1267,180,1,1
11795,27/03/2013,1269,181,1,1
11796,28/03/2013,1270,181,1,1
11600,28/03/2013,1270,181,1,1
11710,29/03/2013,1271,181,1,1
12140,29/03/2013,1271,181,1,1
15711,29/03/2013,1271,181,1,1
11743,30/03/2013,1272,181,1,1
11544,31/03/2013,1273,181,1,1
11822,1/04/2013,1274,181,1,1
11569,1/04/2013,1274,181,1,1
11948,2/04/2013,1275,182,1,1
12049,2/04/2013,1275,182,1,1
12134,2/04/2013,1275,182,1,1
11595,2/04/2013,1275,182,1,1
11714,3/04/2013,1276,182,1,1
11596,3/04/2013,1276,182,1,1
11558,4/04/2013,1277,182,11,1
11559,4/04/2013,1277,182,5,1
12029,4/04/2013,1277,182,3,1
11570,4/04/2013,1277,182,1,1
11560,5/04/2013,1278,182,1,1
11561,5/04/2013,1278,182,1,1
12018,7/04/2013,1280,182,1,1
11557,8/04/2013,1281,182,1,1
11562,8/04/2013,1281,182,1,1
11603,8/04/2013,1281,182,1,1
11973,9/04/2013,1282,183,1,1
11709,10/04/2013,1283,183,1,1
11805,10/04/2013,1283,183,1,1
15712,10/04/2013,1283,183,1,1
11942,12/04/2013,1285,183,1,1
11749,12/04/2013,1285,183,1,1
11729,13/04/2013,1286,183,1,1
12016,14/04/2013,1287,183,1,1
11731,14/04/2013,1287,183,1,1
11669,14/04/2013,1287,183,1,1
11730,14/04/2013,1287,183,1,1
11597,14/04/2013,1287,183,1,1
11764,15/04/2013,1288,183,1,1
11751,15/04/2013,1288,183,1,1
11806,15/04/2013,1288,183,1,1
11608,15/04/2013,1288,183,1,1
11752,16/04/2013,1289,184,1,1
11746,16/04/2013,1289,184,1,1
14194,16/04/2013,1289,184,1,1
11807,16/04/2013,1289,184,1,1
11808,17/04/2013,1290,184,1,1
11832,17/04/2013,1290,184,1,1
11728,17/04/2013,1290,184,1,1
11779,17/04/2013,1290,184,1,1
12015,18/04/2013,1291,184,1,1
11670,18/04/2013,1291,184,1,1
11753,18/04/2013,1291,184,1,1
11754,18/04/2013,1291,184,1,1
11811,18/04/2013,1291,184,1,1
11809,18/04/2013,1291,184,1,1
11671,18/04/2013,1291,184,1,1
11812,19/04/2013,1292,184,1,1
11706,19/04/2013,1292,184,1,1
14107,20/04/2013,1293,184,1,1
11741,21/04/2013,1294,184,1,1
11717,22/04/2013,1295,184,1,1
11834,22/04/2013,1295,184,1,1
11788,22/04/2013,1295,184,1,1
11836,23/04/2013,1296,185,1,1
15713,23/04/2013,1296,185,1,1
11718,23/04/2013,1296,185,1,1
11955,24/04/2013,1297,185,1,1
11719,24/04/2013,1297,185,1,1
11739,24/04/2013,1297,185,1,1
11742,25/04/2013,1298,185,1,1
11740,25/04/2013,1298,185,1,1
12050,25/04/2013,1298,185,1,1
12014,26/04/2013,1299,185,1,1
11839,26/04/2013,1299,185,1,1
13179,26/04/2013,1299,185,1,1
11755,27/04/2013,1300,185,3,1
12121,28/04/2013,1301,185,2,1
11747,28/04/2013,1301,185,1,1
12009,29/04/2013,1302,185,1,1
11974,29/04/2013,1302,185,1,1
11850,29/04/2013,1302,185,1,1
13185,29/04/2013,1302,185,1,1
11841,30/04/2013,1303,186,1,1
11814,30/04/2013,1303,186,1,1
11744,30/04/2013,1303,186,1,1
11748,1/05/2013,1304,186,1,1
15714,1/05/2013,1304,186,1,1
11798,3/05/2013,1306,186,1,1
11803,4/05/2013,1307,186,1,1
11799,4/05/2013,1307,186,1,1
13062,4/05/2013,1307,186,1,1
11802,4/05/2013,1307,186,1,1
11800,4/05/2013,1307,186,1,1
15715,5/05/2013,1308,186,1,1
11939,5/05/2013,1308,186,1,1
11950,6/05/2013,1309,186,1,1
11851,6/05/2013,1309,186,1,1
11932,6/05/2013,1309,186,1,1
12034,7/05/2013,1310,187,1,1
11952,7/05/2013,1310,187,1,1
11953,7/05/2013,1310,187,1,1
11905,7/05/2013,1310,187,1,1
11951,7/05/2013,1310,187,1,1
11846,8/05/2013,1311,187,10,1
11801,8/05/2013,1311,187,1,1
11845,8/05/2013,1311,187,1,1
12008,9/05/2013,1312,187,1,1
12051,10/05/2013,1313,187,1,1
12022,11/05/2013,1314,187,1,1
11977,12/05/2013,1315,187,1,1
11804,12/05/2013,1315,187,1,1
12035,14/05/2013,1317,188,1,1
12007,16/05/2013,1319,188,1,1
12006,16/05/2013,1319,188,1,1
12138,16/05/2013,1319,188,1,1
11890,16/05/2013,1319,188,1,1
12013,16/05/2013,1319,188,1,1
11933,17/05/2013,1320,188,9,1
12036,17/05/2013,1320,188,1,1
12144,17/05/2013,1320,188,1,1
11935,17/05/2013,1320,188,1,1
11892,17/05/2013,1320,188,1,1
12037,19/05/2013,1322,188,1,1
11893,20/05/2013,1323,188,1,1
12132,20/05/2013,1323,188,1,1
11941,21/05/2013,1324,189,1,1
11934,21/05/2013,1324,189,1,1
11904,21/05/2013,1324,189,1,1
11978,23/05/2013,1326,189,1,1
12139,23/05/2013,1326,189,1,1
12056,24/05/2013,1327,189,3,1
12038,25/05/2013,1328,189,1,1
12012,28/05/2013,1331,190,1,1
12122,28/05/2013,1331,190,1,1
12123,29/05/2013,1332,190,1,1
11931,29/05/2013,1332,190,1,1
12031,30/05/2013,1333,190,1,1
12055,30/05/2013,1333,190,1,1
12010,3/06/2013,1337,190,1,1
11972,3/06/2013,1337,190,1,1
14190,3/06/2013,1337,190,1,1
12229,4/06/2013,1338,191,1,1
12197,6/06/2013,1340,191,1,1
12039,6/06/2013,1340,191,1,1
12101,8/06/2013,1342,191,1,1
12042,9/06/2013,1343,191,1,1
12238,14/06/2013,1348,192,1,1
12116,14/06/2013,1348,192,1,1
12062,14/06/2013,1348,192,1,1
13773,17/06/2013,1351,192,1,1
12063,17/06/2013,1351,192,1,1
12114,18/06/2013,1352,193,1,1
14191,18/06/2013,1352,193,1,1
12064,18/06/2013,1352,193,1,1
12115,24/06/2013,1358,193,1,1
12120,24/06/2013,1358,193,1,1
13603,25/06/2013,1359,194,1,1
12350,29/06/2013,1363,194,5,1
12349,29/06/2013,1363,194,5,1
12204,29/06/2013,1363,194,1,1
11975,30/06/2013,1364,194,1,1
12141,1/07/2013,1365,194,1,1
12206,4/07/2013,1368,195,3,1
12344,4/07/2013,1368,195,1,1
12205,9/07/2013,1373,196,3,1
12231,10/07/2013,1374,196,1,1
12228,10/07/2013,1374,196,1,1
14109,10/07/2013,1374,196,1,1
12527,11/07/2013,1375,196,1,1
13355,12/07/2013,1376,196,9,1
14192,14/07/2013,1378,196,1,1
14193,14/07/2013,1378,196,1,1
14110,17/07/2013,1381,197,1,1
13604,18/07/2013,1382,197,1,1
15742,20/07/2013,1384,197,1,1
12271,22/07/2013,1386,197,1,1
12294,23/07/2013,1387,198,1,1
15716,24/07/2013,1388,198,1,1
13489,26/07/2013,1390,198,1,1
13051,1/08/2013,1396,199,1,1
13052,1/08/2013,1396,199,1,1
12616,1/08/2013,1396,199,1,1
12386,2/08/2013,1397,199,1,1
12456,2/08/2013,1397,199,1,1
12396,2/08/2013,1397,199,1,1
13053,5/08/2013,1400,199,1,1
12394,7/08/2013,1402,200,1,1
12385,8/08/2013,1403,200,1,1
13230,9/08/2013,1404,200,1,1
15717,12/08/2013,1407,200,1,1
12727,13/08/2013,1408,201,1,1
13229,13/08/2013,1408,201,1,1
12823,15/08/2013,1410,201,1,1
13470,16/08/2013,1411,201,4,1
12458,17/08/2013,1412,201,1,1
15718,18/08/2013,1413,201,1,1
12531,19/08/2013,1414,201,3,1
12577,19/08/2013,1414,201,1,1
13245,22/08/2013,1417,202,1,1
13054,23/08/2013,1418,202,1,1
12586,25/08/2013,1420,202,1,1
13055,30/08/2013,1425,203,1,1
15719,31/08/2013,1426,203,1,1
13445,1/09/2013,1427,203,1,1
12638,3/09/2013,1429,204,1,1
13438,4/09/2013,1430,204,1,1
12652,5/09/2013,1431,204,1,1
12670,6/09/2013,1432,204,1,1
12783,7/09/2013,1433,204,1,1
12736,8/09/2013,1434,204,1,1
13446,8/09/2013,1434,204,1,1
12796,9/09/2013,1435,204,1,1
13490,10/09/2013,1436,205,1,1
13393,11/09/2013,1437,205,1,1
13018,12/09/2013,1438,205,1,1
13441,12/09/2013,1438,205,1,1
13019,12/09/2013,1438,205,1,1
13056,13/09/2013,1439,205,1,1
13057,13/09/2013,1439,205,1,1
13447,13/09/2013,1439,205,1,1
12797,16/09/2013,1442,205,1,1
13897,19/09/2013,1445,206,1,1
13398,20/09/2013,1446,206,1,1
12887,21/09/2013,1447,206,1,1
13394,21/09/2013,1447,206,1,1
13021,21/09/2013,1447,206,1,1
12832,22/09/2013,1448,206,1,1
13443,23/09/2013,1449,206,1,1
13234,24/09/2013,1450,207,1,1
15723,24/09/2013,1450,207,1,1
13448,25/09/2013,1451,207,1,1
13240,26/09/2013,1452,207,1,1
15724,26/09/2013,1452,207,1,1
13449,26/09/2013,1452,207,1,1
13231,27/09/2013,1453,207,2,1
13058,27/09/2013,1453,207,1,1
15725,27/09/2013,1453,207,1,1
12998,27/09/2013,1453,207,1,1
13235,27/09/2013,1453,207,1,1
12904,27/09/2013,1453,207,1,1
13232,28/09/2013,1454,207,1,1
12995,28/09/2013,1454,207,1,1
13450,28/09/2013,1454,207,1,1
12999,28/09/2013,1454,207,1,1
12996,29/09/2013,1455,207,1,1
12997,29/09/2013,1455,207,1,1
13332,30/09/2013,1456,207,1,1
14113,30/09/2013,1456,207,1,1
13492,30/09/2013,1456,207,1,1
13002,30/09/2013,1456,207,1,1
13005,1/10/2013,1457,208,1,1
12975,1/10/2013,1457,208,1,1
13000,1/10/2013,1457,208,1,1
13024,2/10/2013,1458,208,1,1
13004,2/10/2013,1458,208,1,1
13030,3/10/2013,1459,208,1,1
13014,3/10/2013,1459,208,1,1
13143,3/10/2013,1459,208,1,1
13178,4/10/2013,1460,208,1,1
13011,4/10/2013,1460,208,1,1
13012,4/10/2013,1460,208,1,1
13287,4/10/2013,1460,208,1,1
13286,4/10/2013,1460,208,1,1
13049,5/10/2013,1461,208,1,1
13087,5/10/2013,1461,208,1,1
13175,6/10/2013,1462,208,1,1
13088,6/10/2013,1462,208,1,1
13013,6/10/2013,1462,208,1,1
13089,7/10/2013,1463,208,1,1
13060,8/10/2013,1464,209,1,1
13059,8/10/2013,1464,209,1,1
13545,8/10/2013,1464,209,1,1
13544,8/10/2013,1464,209,1,1
13144,8/10/2013,1464,209,1,1
13083,9/10/2013,1465,209,1,1
13145,10/10/2013,1466,209,1,1
13239,10/10/2013,1466,209,1,1
13142,10/10/2013,1466,209,1,1
13283,11/10/2013,1467,209,2,1
13284,11/10/2013,1467,209,2,1
13176,11/10/2013,1467,209,1,1
14114,13/10/2013,1469,209,1,1
13522,14/10/2013,1470,209,1,1
13177,14/10/2013,1470,209,1,1
13237,14/10/2013,1470,209,1,1
14459,14/10/2013,1470,209,1,1
13494,15/10/2013,1471,210,1,1
13146,15/10/2013,1471,210,1,1
13165,15/10/2013,1471,210,1,1
16297,16/10/2013,1472,210,1,1
13518,16/10/2013,1472,210,1,1
13181,17/10/2013,1473,210,1,1
13495,18/10/2013,1474,210,1,1
13281,18/10/2013,1474,210,1,1
13496,18/10/2013,1474,210,1,1
15743,18/10/2013,1474,210,1,1
13458,19/10/2013,1475,210,1,1
13400,19/10/2013,1475,210,1,1
14106,19/10/2013,1475,210,1,1
13280,21/10/2013,1477,210,3,1
13606,21/10/2013,1477,210,1,1
13550,21/10/2013,1477,210,1,1
15733,21/10/2013,1477,210,1,1
13331,22/10/2013,1478,211,1,1
13223,22/10/2013,1478,211,1,1
13277,23/10/2013,1479,211,1,1
13246,23/10/2013,1479,211,1,1
13236,23/10/2013,1479,211,1,1
16075,23/10/2013,1479,211,1,1
13241,23/10/2013,1479,211,1,1
13289,23/10/2013,1479,211,1,1
15949,24/10/2013,1480,211,1,1
13465,25/10/2013,1481,211,1,1
13288,25/10/2013,1481,211,1,1
13551,25/10/2013,1481,211,1,1
13774,26/10/2013,1482,211,1,1
13317,26/10/2013,1482,211,1,1
13333,26/10/2013,1482,211,1,1
13553,27/10/2013,1483,211,1,1
13389,28/10/2013,1484,211,1,1
13498,28/10/2013,1484,211,1,1
13609,28/10/2013,1484,211,1,1
13452,28/10/2013,1484,211,1,1
13451,28/10/2013,1484,211,1,1
13460,29/10/2013,1485,212,3,1
13459,29/10/2013,1485,212,3,1
13898,29/10/2013,1485,212,5,1
13456,29/10/2013,1485,212,1,1
13611,29/10/2013,1485,212,1,1
